state,issue_age,gender,plan,uw_class,preferred,hhd,application_count,entered_premium
OH,83,F,G,UW,Y,N,2,5766.07
OH,83,F,G,UW,Y,Y,1,2362.56
PA,83,F,G,UW,Y,N,1,3148.92
PA,83,F,G,UW,Y,Y,2,5138.88
PA,83,M,G,UW,Y,Y,2,5909.76
SC,83,F,G,UW,Y,N,1,2486.52
SC,83,F,G,UW,Y,Y,3,6541.92
SC,83,M,G,UW,Y,Y,1,2507.76
TX,83,F,G,UW,Y,N,1,3231.72
TX,83,F,G,UW,Y,Y,1,2364.12
TX,83,M,G,UW,Y,Y,1,3158.16
VA,83,F,G,UW,Y,N,1,2745.48
AZ,83,M,G,UW,Y,N,1,1218.36
IL,83,F,N,UW,Y,N,1,2595.12
IL,83,M,N,UW,Y,Y,1,2627.64
IL,83,M,N,UW,N,Y,1,2890.44
NC,83,F,N,UW,Y,N,1,1679.4
NC,83,F,N,UW,Y,Y,1,1710.84
NJ,83,F,N,UW,Y,N,1,2059.44
PA,83,F,N,UW,Y,N,1,2311.68
PA,83,F,N,UW,Y,Y,1,2027.4
PA,83,M,N,UW,Y,Y,3,6487.32
WI,83,M,G,UW,Y,N,2,8049.98
MI,85,F,F,GI,Y,Y,1,3314.52
VA,85,F,F,OE,Y,N,3,9968.04
VA,85,M,F,OE,Y,N,1,3738.0
VA,85,M,F,OE,Y,Y,1,3364.2
IL,85,M,F,UW,Y,Y,1,3889.56
IL,85,M,F,UW,N,Y,1,4278.48
NC,85,F,F,UW,Y,Y,1,2945.52
SC,85,F,F,UW,Y,N,1,3650.88
TN,85,F,F,UW,N,Y,1,4472.88
TX,85,F,F,UW,Y,N,1,3957.96
TX,85,M,G,OE,Y,Y,1,2827.44
AZ,85,F,G,UW,Y,Y,3,6896.28
AZ,85,M,G,UW,Y,Y,2,5156.4
CO,85,F,G,UW,Y,N,2,6660.6
FL,85,F,G,UW,Y,N,2,8012.64
FL,85,M,G,UW,Y,Y,2,8312.64
IA,85,M,G,UW,Y,Y,1,2654.76
IL,85,F,G,UW,Y,N,1,3348.96
IL,85,F,G,UW,Y,Y,1,3014.04
MI,85,M,G,UW,Y,Y,1,2925.72
NC,85,F,G,UW,Y,N,1,2379.12
NC,85,F,G,UW,Y,Y,1,2086.44
NC,85,M,G,UW,Y,Y,1,2399.52
NE,85,F,G,UW,Y,N,1,3117.0
NE,85,M,G,UW,Y,Y,1,3155.88
NE,85,M,G,UW,N,Y,1,3944.88
NJ,85,F,G,UW,Y,N,4,12301.44
PA,85,F,G,UW,Y,N,2,6094.08
PA,85,F,G,UW,N,N,1,2819.28
PA,85,F,G,UW,Y,Y,1,2871.96
SC,85,F,G,UW,Y,N,1,2586.0
SC,85,M,G,UW,Y,Y,2,5216.4
TN,85,F,G,UW,Y,N,2,4975.92
TX,85,F,G,UW,Y,N,1,3256.56
TX,85,F,G,UW,Y,Y,2,4470.48
TX,85,M,G,UW,Y,Y,3,9024.43
VA,85,F,G,UW,Y,Y,1,2606.88
MI,85,F,N,UW,Y,N,1,2082.96
MI,85,F,N,UW,N,Y,1,2009.4
NH,85,F,N,UW,N,N,1,2960.16
NJ,85,F,N,UW,Y,N,1,2141.76
PA,85,F,N,UW,N,N,1,2644.56
PA,85,F,N,UW,Y,Y,1,2108.4
WI,85,F,G,UW,Y,N,1,3796.68
WI,85,M,G,UW,N,Y,1,4094.52
NJ,85,M,F,GI,Y,N,1,5050.92
VA,85,F,F,OE,Y,N,2,6956.88
IA,85,F,F,UW,Y,N,1,3480.12
IA,85,M,F,UW,Y,Y,1,3188.04
IL,85,M,F,UW,Y,N,1,4524.36
VA,85,M,F,UW,Y,Y,1,3522.0
PA,85,M,G,OE,Y,Y,1,3451.44
AZ,85,F,G,UW,Y,N,1,2671.32
AZ,85,F,G,UW,Y,Y,1,2342.76
AZ,85,M,G,UW,Y,Y,1,2694.12
FL,85,F,G,UW,Y,N,1,3873.6
FL,85,M,G,UW,Y,Y,1,4343.28
GA,85,M,G,UW,Y,Y,1,3316.44
IA,85,M,G,UW,Y,N,1,3422.76
IA,85,M,G,UW,Y,Y,1,2787.0
IL,85,F,G,UW,Y,Y,1,3164.28
MI,85,F,G,UW,Y,N,1,2937.36
NC,85,F,G,UW,Y,N,2,5374.08
NJ,85,F,G,UW,Y,N,1,3213.72
NJ,85,M,G,UW,Y,Y,1,3437.04
OH,85,M,G,UW,Y,N,1,3379.46
PA,85,F,G,UW,Y,N,3,9046.68
PA,85,F,G,UW,Y,Y,1,2583.72
PA,85,M,G,UW,Y,Y,2,6152.64
SC,85,F,G,UW,Y,N,2,5404.8
SC,85,M,G,UW,Y,N,2,6717.72
SC,85,F,G,UW,Y,Y,1,2370.08
SC,85,M,G,UW,Y,Y,1,2725.56
TX,85,F,G,UW,Y,N,1,3403.2
TX,85,M,G,UW,Y,Y,1,2686.2
FL,85,F,N,UW,Y,N,1,3369.36
IL,85,F,N,UW,Y,Y,1,2578.32
NC,85,F,N,UW,Y,N,1,2120.16
NC,85,M,N,UW,Y,Y,1,2138.28
NJ,85,F,N,UW,Y,N,1,2238.12
PA,85,F,N,UW,N,N,1,2763.6
WI,85,F,G,UW,Y,Y,1,3249.12
VA,85,M,F,OE,Y,N,1,4096.32
VA,85,F,F,OE,Y,Y,1,3891.48
VA,85,M,F,OE,Y,Y,1,3686.64
VA,85,F,G,OE,Y,Y,1,2872.92
AZ,85,F,G,UW,Y,Y,1,2448.24
AZ,85,M,G,UW,Y,Y,1,2815.44
IA,85,M,G,UW,Y,Y,1,2925.6
IL,85,F,G,UW,Y,N,1,3690.6
IL,85,F,G,UW,N,N,1,4059.72
IL,85,M,G,UW,Y,Y,1,3736.8
NC,85,F,G,UW,Y,N,2,5615.88
NE,85,F,G,UW,Y,N,1,3435.0
NE,85,M,G,UW,Y,N,1,5152.44
NJ,85,F,G,UW,Y,N,2,6716.64
NJ,85,M,G,UW,Y,N,1,3862.29
NJ,85,F,G,UW,Y,Y,1,3123.24
NJ,85,M,G,UW,Y,Y,1,3591.72
SC,85,F,G,UW,Y,N,2,6104.4
SC,85,F,G,UW,Y,Y,1,2476.56
SC,85,M,G,UW,Y,Y,2,5696.16
TN,85,F,G,UW,Y,Y,1,2382.72
TX,85,F,G,UW,Y,Y,2,5125.95
TX,85,M,G,UW,Y,Y,1,2806.92
TX,85,F,G,UW,N,Y,1,2953.44
VA,85,F,G,UW,Y,N,1,3192.12
IA,85,F,N,UW,N,N,1,3442.92
MI,85,F,N,UW,Y,N,1,2104.56
NJ,85,F,N,UW,Y,N,1,2338.92
NJ,85,M,N,UW,Y,N,2,5379.36
NJ,85,M,N,UW,Y,Y,1,2501.4
TN,85,F,N,UW,N,Y,1,1924.2
VA,85,F,N,UW,Y,Y,1,2887.2
TX,85,F,F,GI,Y,N,1,4106.04
VA,85,F,F,OE,Y,N,1,3810.96
VA,85,F,F,OE,Y,Y,1,3429.84
TN,85,F,F,UW,Y,N,1,4008.36
GA,85,M,G,OE,Y,N,1,3555.0
VA,85,F,G,OE,Y,Y,1,3015.24
AZ,85,M,G,UW,Y,N,1,3462.24
AZ,85,M,G,UW,Y,Y,1,2942.04
IL,85,F,G,UW,Y,N,2,8704.56
IL,85,F,G,UW,Y,Y,1,3486.12
IL,85,M,G,UW,Y,Y,1,3921.96
MI,85,M,G,UW,N,Y,1,3558.72
NC,85,F,G,UW,Y,Y,1,2380.92
PA,85,F,G,UW,Y,N,2,7474.32
PA,85,M,G,UW,Y,Y,1,3244.8
SC,85,F,G,UW,Y,Y,1,2588.04
TN,85,F,G,UW,Y,N,2,6596.16
TN,85,F,G,UW,Y,Y,1,2490.0
TX,85,F,G,UW,Y,N,2,7432.56
TX,85,F,G,UW,Y,Y,1,2550.72
TX,85,M,G,UW,Y,Y,1,2933.4
NC,85,F,N,UW,Y,Y,1,1747.92
NJ,85,M,N,UW,Y,Y,1,2613.96
PA,85,F,N,UW,Y,N,1,2743.56
TN,85,M,N,UW,Y,Y,1,2102.16
TX,85,F,N,UW,Y,N,1,2348.64
SC,85,M,F,GI,Y,Y,1,4390.92
VA,85,M,F,OE,Y,Y,1,4038.0
IA,85,F,F,UW,Y,N,1,3610.21
IL,85,M,F,UW,Y,Y,1,4668.6
VA,85,F,F,UW,Y,N,1,3988.2
VA,85,F,G,OE,Y,N,1,3515.88
VA,85,F,G,OE,Y,Y,1,3164.28
AZ,85,M,G,UW,Y,Y,1,3074.52
IL,85,F,G,UW,Y,N,1,4064.88
IL,85,M,G,UW,Y,Y,1,4115.76
MI,85,M,G,UW,Y,Y,1,3127.92
NC,85,F,G,UW,Y,Y,1,2890.32
NE,85,F,G,UW,Y,N,1,3783.36
NE,85,F,G,UW,N,N,1,4161.72
NJ,85,F,G,UW,Y,N,2,7334.88
PA,85,M,G,UW,Y,N,1,3514.8
PA,85,M,G,UW,Y,Y,1,3938.76
SC,85,M,G,UW,Y,N,1,3546.48
TN,85,F,G,UW,Y,N,1,2967.0
MI,85,M,N,UW,Y,Y,1,2505.12
PA,85,F,N,UW,Y,N,1,2866.92
WI,85,F,G,UW,Y,N,1,4449.72
GA,85,F,G,UW,Y,Y,1,2841.0
IA,85,F,G,UW,N,Y,1,3277.12
MI,85,M,G,UW,Y,Y,1,3532.8
PA,85,F,G,UW,Y,N,1,4081.08
TX,85,F,G,UW,Y,Y,1,3063.96
MI,85,M,N,UW,Y,Y,1,2422.2
IA,85,F,F,UW,Y,N,1,3882.0
LA,85,F,F,UW,Y,N,1,5531.52
VA,85,M,G,OE,Y,Y,1,3840.96
AZ,85,M,G,UW,Y,N,1,3828.36
TN,85,F,G,UW,Y,N,1,3240.0
VA,85,M,N,OE,Y,N,1,3415.32
TX,85,F,N,UW,Y,N,1,3113.4
OH,85,M,G,UW,Y,Y,1,3845.28
SC,85,F,G,UW,Y,Y,1,3225.24
IL,85,F,G,OE,N,N,1,4344.51
IL,85,F,N,UW,Y,N,1,3930.96
TN,85,M,N,UW,Y,Y,1,2737.56
IL,85,F,G,UW,Y,Y,1,4470.0
AZ,85,F,G,UW,Y,Y,1,3801.96
AZ,85,F,N,UW,Y,N,1,3636.36
MO,65,F,G,OE,N,Y,1,2414.76
IN,65,M,G,GI,N,N,1,4284.36
MO,65,F,G,OE,N,Y,1,2414.76
IN,65,M,N,OE,N,Y,1,2283.24
IN,65,M,G,GI,N,Y,1,3234.6
IN,65,M,G,GI,N,Y,1,3234.6
MO,65,M,G,OE,N,Y,1,2730.6
IN,65,F,N,GI,N,Y,1,1985.4
IN,65,F,G,GI,N,Y,1,2812.8
MO,65,M,G,GI,N,Y,1,3198.84
IN,65,F,G,OE,N,Y,1,2812.8
IN,65,F,G,OE,N,Y,1,2812.8
IN,65,F,N,GI,N,Y,1,2306.28
CA,65,F,G,OE,Y,Y,3,7326.0
CA,65,M,G,OE,Y,Y,1,2442.0
DE,65,M,G,OE,Y,Y,1,1942.56
IN,65,F,G,OE,Y,N,18,29226.24
IN,65,M,G,OE,Y,N,10,19096.8
IN,65,F,G,OE,Y,Y,49,72318.86
IN,65,M,G,OE,Y,Y,38,64397.47
MD,65,F,G,OE,Y,N,1,2240.64
MD,65,F,G,OE,Y,Y,2,3992.92
MD,65,M,G,OE,Y,Y,3,6779.16
MO,65,F,G,OE,Y,Y,11,27538.0
MO,65,M,G,OE,Y,Y,8,21917.64
WA,65,F,G,OE,Y,N,15,44682.48
WA,65,M,G,OE,Y,N,11,32722.8
WA,65,F,G,OE,Y,Y,2,5517.12
WA,65,M,G,OE,Y,Y,2,5517.12
WA,65,F,G,OE,Y,Y,1,2758.56
WA,65,M,G,OE,Y,Y,1,2758.56
MO,65,F,G,OE,Y,Y,1,834.96
MO,65,M,G,OE,Y,Y,1,939.24
WA,65,M,G,OE,Y,Y,1,778.56
MO,65,M,N,GI,N,Y,1,2170.32
CA,65,M,N,OE,Y,Y,1,1829.28
IN,65,F,N,OE,Y,N,1,1131.96
IN,65,M,N,OE,Y,N,2,2645.16
IN,65,F,N,OE,Y,Y,14,14732.64
IN,65,M,N,OE,Y,Y,13,15641.64
KY,65,F,N,OE,Y,Y,2,2788.08
MD,65,F,N,OE,Y,N,1,1581.6
MD,65,F,N,OE,Y,Y,3,4161.24
MD,65,M,N,OE,Y,Y,1,1595.16
MO,65,M,N,OE,Y,Y,1,2279.28
WA,65,F,N,OE,Y,N,17,35754.92
WA,65,M,N,OE,Y,N,9,18857.88
WA,65,F,N,OE,Y,Y,7,13640.76
WA,65,M,N,OE,Y,Y,5,9743.4
WA,65,M,N,UW,Y,Y,1,1948.68
IN,65,F,G,GI,Y,Y,1,1406.28
WA,65,M,G,GI,Y,N,1,2966.16
IN,65,F,G,OE,Y,N,6,9621.36
IN,65,M,G,OE,Y,N,2,3986.48
IN,65,F,G,OE,Y,Y,21,30441.48
IN,65,M,G,OE,Y,Y,17,29115.0
MD,65,F,G,OE,Y,N,2,4481.28
MD,65,F,G,OE,Y,Y,3,5895.0
MD,65,M,G,OE,Y,Y,4,9038.96
MO,65,M,G,OE,Y,Y,1,2902.2
WA,65,F,G,OE,Y,N,6,17796.96
WA,65,M,G,OE,Y,N,7,20763.12
WA,65,F,G,OE,Y,Y,3,8275.68
WA,65,M,G,OE,Y,Y,2,5517.12
IN,65,F,G,UW,Y,N,1,1603.56
IN,65,M,G,UW,Y,Y,1,1617.36
MD,65,F,G,OE,Y,Y,2,1377.6
CA,65,M,N,OE,Y,Y,1,1829.28
DE,65,F,N,OE,Y,Y,1,1364.04
IN,65,F,N,OE,Y,N,3,3944.88
IN,65,M,N,OE,Y,N,1,1512.12
IN,65,F,N,OE,Y,Y,8,8294.76
IN,65,M,N,OE,Y,Y,8,9871.2
MD,65,F,N,OE,Y,N,1,1581.6
MD,65,F,N,OE,Y,Y,1,1387.08
MD,65,M,N,OE,Y,Y,1,1646.28
MO,65,M,N,OE,Y,Y,2,4287.12
WA,65,F,N,OE,Y,N,8,16829.76
WA,65,M,N,OE,Y,N,6,12639.12
WA,65,F,N,OE,Y,Y,7,13640.76
WA,65,M,N,OE,Y,Y,4,7794.72
IN,65,F,N,UW,N,N,1,1245.12
WA,65,M,N,UW,Y,Y,1,1948.68
IN,65,F,G,GI,Y,Y,1,1406.28
CA,65,F,G,OE,Y,Y,1,2442.0
CA,65,M,G,OE,Y,Y,1,2652.0
IN,65,F,G,OE,Y,N,2,3466.32
IN,65,M,G,OE,Y,N,4,7674.72
IN,65,F,G,OE,Y,Y,4,5625.12
IN,65,M,G,OE,Y,Y,13,21600.16
MD,65,F,G,OE,Y,N,2,4481.28
MD,65,F,G,OE,Y,Y,2,3930.0
MD,65,M,G,OE,Y,Y,1,2259.72
MO,65,F,G,OE,Y,Y,1,2579.64
MO,65,M,G,OE,Y,Y,1,2556.72
WA,65,F,G,OE,Y,N,2,5932.32
WA,65,M,G,OE,Y,N,1,2966.16
WA,65,F,G,OE,Y,Y,1,2758.56
IN,65,F,G,OE,Y,Y,3,4219.0
IN,65,M,G,OE,Y,Y,1,1617.36
WA,65,F,G,OE,Y,Y,1,2758.56
DE,65,F,G,UW,Y,Y,1,1689.12
IN,65,F,G,UW,Y,Y,1,1633.68
IN,65,M,G,UW,Y,Y,2,3234.72
MO,65,F,G,UW,Y,Y,1,2272.68
MO,65,M,G,UW,Y,Y,1,2902.2
WA,65,F,G,UW,Y,N,1,2966.16
IN,65,F,N,OE,Y,N,3,3578.88
IN,65,F,N,OE,Y,Y,2,2145.96
IN,65,M,N,OE,Y,Y,5,6077.28
MD,65,F,N,OE,Y,Y,1,1387.08
WA,65,F,N,OE,Y,N,1,2095.32
WA,65,M,N,OE,Y,N,2,4190.64
WA,65,F,N,OE,Y,Y,1,1948.68
WA,65,M,N,OE,Y,Y,1,1948.68
IN,65,F,N,OE,Y,N,1,1131.96
WA,65,F,N,OE,Y,N,1,2095.32
WA,65,M,N,OE,Y,N,1,2095.32
WA,65,F,N,OE,Y,Y,4,7857.24
IN,65,M,N,UW,Y,Y,1,1141.68
MD,65,M,N,UW,Y,Y,1,1595.16
MO,65,M,N,UW,Y,Y,1,2279.28
CA,68,F,G,OE,Y,Y,1,2520.24
IN,68,F,G,OE,Y,Y,6,8665.4
IN,68,M,G,OE,Y,Y,5,8086.8
MD,68,F,G,OE,Y,Y,2,3930.0
MD,68,M,G,OE,Y,Y,2,4519.44
MO,68,F,G,OE,Y,Y,1,2272.68
WA,68,F,G,OE,Y,N,1,2966.16
WA,68,F,G,OE,Y,Y,2,5517.12
WA,68,M,G,OE,Y,Y,1,2758.56
IN,68,F,G,OE,Y,N,1,1603.56
IN,68,F,G,OE,Y,Y,5,7258.8
IN,68,M,G,OE,Y,Y,1,1617.36
WA,68,F,G,OE,Y,N,1,2966.16
WA,68,M,G,OE,Y,Y,1,2758.56
CA,68,M,G,UW,Y,Y,1,2442.0
DE,68,F,G,UW,N,Y,1,1857.96
IN,68,F,G,UW,Y,N,1,1603.56
IN,68,M,G,UW,Y,Y,1,1617.4
KY,68,F,G,UW,Y,Y,1,2054.64
MD,68,F,G,UW,Y,Y,1,2028.0
MO,68,F,G,UW,Y,Y,1,2579.64
WA,68,F,G,UW,Y,N,1,3061.2
WA,68,F,G,UW,Y,N,1,864.0
IN,68,F,G,OE,Y,N,1,852.6
IN,68,F,N,OE,Y,Y,1,992.76
IN,68,M,N,OE,Y,Y,1,1141.68
MD,68,M,N,OE,Y,Y,1,1595.16
MO,68,F,N,OE,Y,Y,1,2025.96
WA,68,F,N,OE,Y,N,4,8381.28
WA,68,M,N,OE,Y,N,3,6285.96
WA,68,M,N,OE,Y,Y,1,1948.68
WA,68,M,N,OE,Y,N,1,2095.32
WA,68,F,N,OE,Y,Y,2,3897.36
WA,68,M,N,OE,Y,Y,3,5846.04
CA,68,F,N,UW,Y,N,1,2085.84
CA,68,M,N,UW,N,N,1,2398.68
KY,68,F,N,UW,N,Y,1,1595.28
MD,68,F,N,UW,Y,Y,1,1387.08
WA,68,F,N,UW,N,N,1,2095.32
CA,68,F,G,OE,Y,Y,1,2442.0
CA,68,M,G,OE,Y,Y,1,2442.0
DE,68,M,G,OE,Y,N,1,2214.96
IN,68,F,G,OE,Y,N,2,3258.6
IN,68,M,G,OE,Y,N,2,3688.32
IN,68,F,G,OE,Y,Y,3,4446.24
IN,68,M,G,OE,Y,Y,1,1617.36
MD,68,F,G,OE,Y,N,1,2240.64
MO,68,M,G,OE,Y,Y,1,2556.72
WA,68,F,G,OE,Y,N,2,5932.32
WA,68,M,G,OE,Y,N,1,2966.16
WA,68,F,G,OE,Y,Y,1,2758.56
WA,68,M,G,OE,Y,Y,1,2758.56
IN,68,F,G,OE,Y,Y,1,1406.28
IN,68,M,G,OE,Y,Y,3,5374.8
MD,68,F,G,OE,Y,Y,1,1965.0
MO,68,F,G,OE,Y,N,1,2866.32
WA,68,F,G,OE,Y,N,2,5932.32
WA,68,F,G,OE,Y,Y,1,2758.56
WA,68,M,G,OE,Y,Y,2,5517.12
CA,68,M,G,UW,Y,Y,1,2442.0
DE,68,F,G,UW,Y,Y,1,1689.12
IN,68,M,G,UW,Y,N,1,1844.16
IN,68,F,G,UW,Y,Y,2,2812.56
IN,68,M,G,UW,Y,Y,1,1617.36
IN,68,F,G,UW,N,Y,2,3094.08
IN,68,M,G,UW,N,Y,1,1779.12
KY,68,F,G,UW,N,Y,1,2305.32
MO,68,M,G,UW,Y,Y,1,2902.2
WA,68,F,G,UW,Y,N,1,2966.16
WA,68,M,G,UW,N,N,1,2966.16
WA,68,F,G,UW,Y,Y,1,2758.56
MO,68,M,G,OE,Y,Y,1,827.52
WA,68,F,G,UW,N,N,1,837.12
CA,68,F,N,OE,Y,N,1,2085.84
IN,68,M,N,OE,Y,N,1,1512.12
MD,68,F,N,OE,Y,Y,1,1387.08
MD,68,M,N,OE,Y,Y,1,1595.16
MO,68,M,N,OE,Y,N,1,2532.48
WA,68,M,N,OE,Y,N,2,4190.64
WA,68,F,N,OE,Y,Y,1,1948.68
IN,68,M,N,OE,Y,Y,2,2652.24
MO,68,M,N,OE,Y,Y,1,2279.28
WA,68,M,N,OE,Y,N,1,2095.32
IN,68,M,N,UW,Y,N,1,1301.76
IN,68,F,N,UW,Y,Y,2,1985.52
MD,68,M,N,UW,N,Y,1,2103.48
WA,68,M,N,UW,Y,N,2,4190.64
CA,68,F,G,OE,Y,N,1,2798.4
CA,68,F,G,OE,Y,Y,1,2454.24
IN,68,F,G,OE,Y,Y,2,2826.72
IN,68,M,G,OE,Y,Y,1,1625.4
MD,68,F,G,OE,Y,N,1,2251.8
MD,68,M,G,OE,Y,Y,1,2638.08
MO,68,M,G,OE,Y,Y,2,5523.96
WA,68,F,G,OE,Y,N,1,2966.16
CA,68,F,G,OE,Y,Y,1,2454.24
CA,68,M,G,OE,Y,Y,2,4987.08
IN,68,F,G,OE,Y,N,1,1611.6
IN,68,F,G,OE,Y,Y,4,5653.44
IN,68,M,G,OE,Y,Y,5,8652.36
MD,68,F,G,OE,Y,Y,1,1974.84
IN,68,M,G,UW,Y,N,1,1853.4
IN,68,F,G,UW,Y,Y,6,8918.64
IN,68,M,G,UW,Y,Y,1,1625.4
IN,68,F,G,UW,N,Y,1,1554.72
IN,68,M,G,UW,N,Y,1,1787.88
MD,68,F,G,UW,Y,Y,1,1974.84
WA,68,F,G,OE,Y,Y,1,803.52
CA,68,F,N,OE,Y,Y,1,1857.0
IN,68,F,N,OE,Y,Y,1,1158.96
MO,68,M,N,OE,Y,Y,1,2306.76
WA,68,F,N,OE,Y,N,1,2162.52
WA,68,F,N,OE,N,N,1,1948.73
IN,68,F,N,OE,Y,N,1,1321.44
IN,68,M,N,OE,Y,N,1,1519.68
IN,68,F,N,OE,Y,Y,2,2317.92
WA,68,F,N,OE,Y,N,2,4190.64
WA,68,M,N,OE,Y,N,1,2095.32
WA,68,M,N,OE,Y,Y,2,3897.36
CA,68,M,N,UW,Y,N,1,2096.28
CA,68,F,N,UW,N,N,1,2800.32
CA,68,F,N,UW,Y,Y,2,3973.92
IN,68,F,N,UW,Y,N,2,2459.04
MD,68,M,N,UW,Y,N,1,1827.96
MD,68,M,N,UW,Y,Y,1,1603.08
WA,68,F,N,UW,Y,N,2,4190.64
MO,73,F,F,UW,Y,N,1,3397.32
MO,73,F,G,GI,Y,Y,1,2663.04
CA,73,M,G,OE,Y,N,2,5624.88
CA,73,F,G,OE,Y,Y,1,2466.48
IN,73,F,G,OE,Y,N,1,1619.64
IN,73,M,G,OE,Y,N,1,1862.64
IN,73,F,G,OE,Y,Y,1,1420.44
IN,73,M,G,OE,Y,Y,1,1633.56
MD,73,F,G,OE,Y,N,1,2263.08
MD,73,F,G,OE,Y,Y,1,1984.68
MD,73,M,G,OE,Y,Y,3,6847.2
WA,73,M,G,OE,Y,N,1,2966.16
CA,73,F,G,OE,Y,Y,2,4932.96
CA,73,M,G,OE,Y,Y,2,4932.96
IN,73,F,G,OE,Y,N,2,3501.12
IN,73,M,G,OE,Y,N,1,1862.64
IN,73,F,G,OE,Y,Y,17,25505.28
IN,73,M,G,OE,Y,Y,19,32726.31
MD,73,F,G,OE,Y,N,1,2335.56
MD,73,M,G,OE,Y,Y,1,2282.4
MO,73,F,G,OE,Y,Y,1,2346.0
MO,73,M,G,OE,Y,Y,1,2639.28
WA,73,M,G,OE,Y,N,1,2966.16
WA,73,F,G,OE,Y,Y,1,2841.43
CA,73,F,G,UW,Y,Y,1,2466.48
CA,73,F,G,UW,N,Y,1,2836.44
DE,73,M,G,UW,Y,Y,1,1962.0
IN,73,F,G,UW,Y,N,3,5120.76
IN,73,M,G,UW,Y,N,3,5643.86
IN,73,F,G,UW,N,N,1,1781.64
IN,73,F,G,UW,Y,Y,3,4261.32
IN,73,M,G,UW,Y,Y,2,3267.16
IN,73,F,G,UW,N,Y,1,1562.52
IN,73,M,G,UW,N,Y,1,1796.88
MD,73,M,G,UW,Y,Y,1,2282.4
MO,73,F,G,UW,Y,Y,2,5009.04
CA,73,M,N,GI,Y,Y,1,1866.24
DE,73,F,N,OE,Y,Y,1,1377.72
DE,73,M,N,OE,Y,Y,1,1584.36
MD,73,F,N,OE,Y,N,1,1597.44
MD,73,M,N,OE,Y,N,1,1837.08
MD,73,M,N,OE,Y,Y,2,3222.24
CA,73,F,N,OE,Y,N,1,2106.72
IN,73,F,N,OE,Y,N,1,1328.04
IN,73,F,N,OE,Y,Y,1,1164.72
MD,73,F,N,OE,Y,Y,2,2802.0
WA,73,M,N,OE,Y,N,1,2095.32
WA,73,M,N,OE,Y,Y,2,3897.36
IN,73,F,N,UW,Y,N,1,1143.36
IN,73,M,N,UW,Y,Y,1,1153.08
MD,73,F,N,UW,Y,N,1,1597.44
MD,73,M,N,UW,Y,N,1,1837.08
MO,73,M,N,UW,Y,Y,1,2092.56
WA,73,F,N,UW,Y,N,1,2095.32
CA,73,F,G,OE,Y,N,2,5743.56
CA,73,M,G,OE,Y,Y,1,2478.84
IN,73,F,G,OE,Y,N,1,1890.84
IN,73,F,G,OE,Y,Y,1,1473.24
MD,73,F,G,OE,Y,Y,1,1994.64
MD,73,M,G,OE,Y,Y,1,2293.8
MO,73,F,G,OE,Y,Y,1,2757.48
CA,73,M,G,OE,Y,N,1,2826.48
CA,73,F,G,OE,Y,Y,4,9994.8
CA,73,M,G,OE,Y,Y,3,7436.52
DE,73,F,G,OE,Y,Y,1,1714.56
IN,73,F,G,OE,Y,N,8,13285.44
IN,73,M,G,OE,Y,N,7,14011.58
IN,73,F,G,OE,Y,Y,17,25238.04
IN,73,M,G,OE,Y,Y,20,35548.68
KY,73,F,G,OE,Y,Y,1,2223.96
MD,73,F,G,OE,Y,Y,1,1994.64
MD,73,M,G,OE,Y,Y,1,2293.8
MO,73,F,G,OE,Y,Y,1,2757.48
WA,73,F,G,OE,Y,N,4,11959.68
WA,73,M,G,OE,Y,N,1,2966.16
WA,73,F,G,OE,Y,Y,1,2758.56
WA,73,M,G,OE,Y,Y,2,5517.12
CA,73,F,G,UW,Y,Y,1,2558.28
IN,73,M,G,UW,Y,N,3,5616.0
IN,73,F,G,UW,Y,Y,8,12343.75
IN,73,M,G,UW,Y,Y,1,1641.72
IN,73,F,G,UW,N,Y,2,3140.64
IN,73,M,G,UW,N,Y,2,3903.6
MD,73,M,G,UW,Y,N,1,2615.52
MD,73,F,G,UW,Y,Y,1,1994.64
MD,73,M,G,UW,N,Y,1,2523.24
MO,73,M,G,UW,Y,Y,1,3102.24
WA,73,F,F,OE,Y,N,1,882.12
WA,73,M,F,UW,Y,N,1,910.32
CA,73,F,N,OE,Y,Y,2,3713.76
DE,73,M,N,OE,Y,Y,1,1592.28
IN,73,M,N,OE,Y,Y,1,1158.84
WA,73,F,N,OE,Y,Y,1,1948.68
DE,73,M,N,OE,Y,Y,1,1592.28
IN,73,F,N,OE,Y,N,1,1334.76
MD,73,M,N,OE,Y,N,1,1846.2
MD,73,F,N,OE,Y,Y,2,2815.92
MD,73,M,N,OE,Y,Y,1,1619.16
WA,73,F,N,OE,Y,N,1,2095.32
WA,73,F,N,OE,Y,Y,1,1948.68
WA,73,M,N,OE,Y,Y,1,1948.68
DE,73,M,N,UW,Y,Y,1,1592.28
IN,73,F,N,UW,Y,N,1,1334.76
IN,73,F,N,UW,Y,Y,2,2178.24
IN,73,M,N,UW,Y,Y,1,1158.84
KY,73,F,N,UW,Y,Y,1,1569.84
MD,73,F,N,UW,Y,N,1,1605.48
MD,73,F,N,UW,N,Y,1,1420.8
WA,73,F,N,UW,Y,N,1,2095.32
WA,73,M,F,GI,Y,N,1,4090.68
IN,73,F,F,OE,Y,Y,2,4050.96
MO,73,M,F,OE,Y,Y,1,3659.16
IN,73,M,G,GI,Y,Y,1,1650.0
MD,73,M,G,GI,Y,Y,1,2305.32
